path	classification	rationale
backend/publication-service/src/test/java/com/apimarketplace/publication/service/ShowcaseFileNamespaceRepairServiceTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/ShowcaseFileRefRewriterTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/ShowcaseImageReplacementTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/ShowcaseSnapshotReaderTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceAcquireShowcaseIsolationTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceAcquireValidationTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceAutoScreeningTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceCallerHoldsReceiptTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceCategoryDefaultTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceCompensationTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceCredentialScrubTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceDeletePublicationTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceDuplicateAcquireTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceFileRefCopyTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceFormDatasourceInjectionTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceOwnerScopeTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServicePublisherSnapshotTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServicePurchasesTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceReshareReviewTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceScopeToolsConfigTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceShowcaseEpochClearTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceSnapshotRetentionTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/WorkflowPublicationServiceSubWorkflowDiamondTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/publication-service/src/test/java/com/apimarketplace/publication/service/resource/DataSourceFileCloneServiceTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/shared-agent-lib/src/main/java/com/apimarketplace/agent/gemini/cache/GeminiCachedContentKey.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/shared-agent-lib/src/main/java/com/apimarketplace/agent/gemini/cache/GeminiCachedContentManager.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/shared-agent-lib/src/main/java/com/apimarketplace/agent/provider/AbstractLLMProvider.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/shared-agent-lib/src/test/java/com/apimarketplace/agent/gemini/cache/GeminiCachedContentKeyTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/shared-agent-lib/src/test/java/com/apimarketplace/agent/gemini/cache/GeminiCachedContentManagerTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/shared-agent-lib/src/test/java/com/apimarketplace/agent/provider/AbstractLLMProviderTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
backend/shared-agent-lib/src/test/java/com/apimarketplace/agent/registry/AgentToolDefinitionTest.java	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
catalog-seeds/model-bundle.json	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
cli/assets/docker-compose.yml	TRINYX_ADAPTATION_REQUIRED	Trinyx CE distribution defaults and telemetry privacy default
cli/package.json	TRINYX_ADAPTATION_REQUIRED	Trinyx npm package identity and release version
docker-compose.yml	TRINYX_ADAPTATION_REQUIRED	Trinyx edition/CloudLink overrides plus upstream CE v0.2.14 defaults
docker/.env.ce.example	TRINYX_ADAPTATION_REQUIRED	Trinyx CE operator defaults; install-id opt-in
docker/README-CE.md	TRINYX_ADAPTATION_REQUIRED	Trinyx CE deployment and telemetry disclosure
frontend/__tests__/side-panel-forward-invariant.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/__tests__/workflow-builder-panel-lazy-import.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/AppShell.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/__tests__/AppShell.floating.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/applications/__tests__/ApplicationCard.preview.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/applications/__tests__/applicationsBulkBar.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/applications/__tests__/applicationsFavorites.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/applications/__tests__/applicationsPage.folderFace.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/applications/__tests__/applicationsPage.remoteEnrich.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/applications/page.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/interface/[id]/__tests__/interfaceViewerSound.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/interface/[id]/page.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/marketplace/__tests__/MarketplaceAnonymousTab.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/marketplace/__tests__/MarketplaceInstallWiring.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/marketplace/__tests__/MarketplaceRefinements.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/marketplace/__tests__/MarketplaceTypeFilter.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/marketplace/page.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/[locale]/app/settings/credentials/page.tsx	TRINYX_ADAPTATION_ALREADY_COMPATIBLE	Upstream credential UX preserved inside existing Trinyx edition/auth shell
frontend/app/[locale]/app/settings/organization/page.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/globals.css	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/shared/components/ChatPageLayout.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/shared/components/__tests__/ChatPageLayout.activityCentering.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/BuilderCanvas.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/CanvasContextMenu.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/CanvasToolbar.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/InspectorPanel.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/WorkflowBuilder.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/__tests__/BuilderCanvas.saveScope.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/__tests__/BuilderCanvas.sidePanelGate.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/__tests__/CanvasContextMenu.nodeActions.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/__tests__/CanvasToolbar.chromeStyle.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/__tests__/CanvasToolbar.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/GlobalVariablesInspector.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/InspectorPanelHeader.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/StorageExplorerTab.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/__tests__/GlobalVariablesInspector.typeLabel.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/__tests__/StorageExplorerTab.folders.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/__tests__/StorageExplorerTab.pickerViews.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/core/form-adapters.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/forms/DataInputParametersForm.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/forms/DatabaseParametersForm.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/forms/EmailInboxParametersForm.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/forms/HttpRequestParametersForm.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/forms/SendEmailParametersForm.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/forms/SftpParametersForm.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/forms/SshParametersForm.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/forms/StopOnErrorParametersForm.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/forms/SubWorkflowParametersForm.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/forms/__tests__/ExpressionFieldCoverage.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/inspector/forms/__tests__/SubWorkflowParametersForm.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/interface/__tests__/useInterfaceFileUrls.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/interface/useInterfaceFileUrls.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/nodes/FileNodePreview.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/nodes/FileResultStrip.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/nodes/TriggerEditLaunchButton.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/nodes/TriggerNodePinButton.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/nodes/WorkflowNode.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/nodes/__tests__/TriggerNodePinButton.requestEvent.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/nodes/__tests__/TriggerNodePinButton.toolbarVariant.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/nodes/__tests__/fileNodePreview.showcase.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/nodes/__tests__/fileNodePreview.strip.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/components/nodes/__tests__/fileResultStrip.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/hooks/__tests__/useOAuthCredentialCallback.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/hooks/__tests__/useShowcaseStepFiles.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/hooks/__tests__/useWorkflowExecution.embeddedRun.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/hooks/__tests__/useWorkflowExecution.noRunLevelMock.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/hooks/__tests__/useWorkflowExecution.startScope.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/hooks/__tests__/useWorkflowLoader.restoreScope.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/hooks/useDirtyState.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/hooks/useNodeContextualButtons.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/hooks/useOAuthCredentialCallback.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/hooks/useShowcaseStepFiles.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/hooks/useWorkflowExecution.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/hooks/useWorkflowLoader.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/types.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/utils/__tests__/interfaceMediaAudioBehaviour.test.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/app/workflows/builder/utils/interfaceHtmlUtils.ts	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/AgentTable.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/DataSourceTable.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/InterfacePreview.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/InterfaceTable.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/WorkflowTable.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/__tests__/AgentTable.folders.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/__tests__/DataSourceTable.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/__tests__/InterfacePreview.media.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/__tests__/InterfaceTable.folderPreviews.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/__tests__/WorkflowTable.bulkBar.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/__tests__/WorkflowTable.favorites.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/__tests__/WorkflowTable.folders.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/__tests__/WorkflowTable.reviewBadge.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/__tests__/WorkflowTable.visibilitySort.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/agent-fleet/FleetInspectorPanel.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/AddTabPicker.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/AppHeader.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/ApplicationSidePanel.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/SidePanel.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/WorkflowBuilderPanelContent.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/WorkflowPanelActions.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/WorkflowPanelContent.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/__tests__/AboutMenuVersion.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/__tests__/AppHeader.collapsedPanel.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/__tests__/ApplicationSidePanel.composition.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/__tests__/ApplicationSidePanel.navigateGuard.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/__tests__/ComposerNoProviderGate.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/__tests__/SidePanel.detach.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/__tests__/WorkflowBuilderPanelContent.dispatch.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/__tests__/WorkflowPanelActions.controls.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/__tests__/WorkflowPanelActions.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/__tests__/WorkflowPanelContent.appTab.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/__tests__/WorkflowPanelContent.applicationFirst.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/__tests__/WorkflowPanelContent.canvasActions.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/__tests__/WorkflowPanelContent.navigateAction.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/__tests__/WorkflowPanelContent.runNodeTabs.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/app/__tests__/WorkflowPanelContent.subTabs.test.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/applications/ApplicationCard.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/AgentBrowseLivePreview.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/AgentBrowseVisualizeCard.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/AgentVisualizeCard.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/ApplicationCarousel.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/ApplicationTabContent.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/ApplicationVisualizeCard.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/ChatHeader.tsx	UNCHANGED_UPSTREAM	Merged from the exact LiveContext v0.2.14 ancestry with no PR25-specific adaptation
frontend/components/chat/ChatPageV2/index.tsx	TRINYX_ADAPTATION_ALREADY_COMPATIBLE	PR28 conflict resolution keeps both Trinyx useChatHandoff and upstream togglePanelFromHeader active
